id,title,text
63,"태안군, 신활력플러스 공모사업 준비'총력'","충남 태안군이'농촌 신활력플러스 공모사업'선정을 위한 준비에 박차를 가하고 있다.  군에 따르면 지난 24일 군청 소회의실에서 최군노 부군수를 비롯한 군 관계자 및 농업관련 생산자 단체, 지역 소비자단체, 마을기업, 사회적 경제조직 관계자, 대학 교수로 구성된 추진위원 등이모인 '농촌 신활력플러스 공모를 위한 연구용역 최종보고회'를 개최했다.  농림축산식품부에서 주관하는'농촌 신활력플러스 공모사업'은 올해 전국의 일반농산어촌 시군을 대상으로 17개소를 선정 4년 간 70억원(국비 49억, 지방비 21억)의 사업비가 지원된다.  군은 '태안의 건강한 먹거리와 가치를 텃밭에서 밥상까지 태안군 팜투테이블(Farm to Table) 체계 구축'이라는 비전과 '핵심인력발굴(사람)''태안군 로컬푸드 상품 경쟁력 강화(거점)''태안군 로컬푸드 소비대상 확대(시장)'라는 3대 목표로 가지고 공모사업에 적극 대응한다는 방침이다.  군은 '소농 영세농 조직화 및 생산 판매 역량강화''소농 영세농의 신규 상품 개발 및 판매를 지원하는 거점 조성''비대면 시대에 대응한 지역 내외 농산물 홍보 및 판매경로 발굴'이라는 3대 전략을 세웠다.  세부사업으로 △소농그룹 양성 및 조직화 △액션그룹 단계별 육성 및 조직화 △꽃다지 플랫폼 조성 △꽃다지 플랫폼 활성화 지원 △지역 내 로컬푸드 가치 홍보 △외부시장 판로 구축 사업을 준비 중이다.  군은 앞으로 5월말 예비계획서를 제출할 계획이며 6월 농림축산식품부의 계획서 검토 및 평가를 거쳐 9월경 최종 선정 여부가 확정될 예정이다.  군 관계자는 ""농산물을 생산하는 텃밭에서 농산물을 소비하는 식탁까지의 순환체계를 면밀히 살펴 생산자와 소비자가 모두 만족하는 모델 꼼꼼히 만들어 해당 공모사업에 선정될 수 있도록 철저히 준비해 나가겠다.""라고 말했다."
64,12개 도내 자연휴양림에 139억 투입…새 단장,"충남도가 안면도자연휴양림 등 12개 자연휴양림에 139억원을 투입, 새롭게 단장한다.  휴양림별 새단장은 늘어나는 산림휴양 수요에 대응하고, 코로나19로 지친 도민에 보다 쾌적한 휴양환경을 제공하기 위해 추진됐다.  구체적으로 낡은 시설에 대해 우선적으로 교체ㆍ수선하고, 숲속의 집 재단장, 장애인 등 사회적 약자 이용확대를 위한 시설을 보완한다.  또한 그동안 숙박객 및 이용객으로부터 불편사항으로 접수된 시설물을 중심으로 개선공사를 실시해 휴양환경을 개선할 계획이다.  이와 별개로 원산도 무장애 원산자연휴양림을 올해 착공해 내년 완공을 목표로 건설을 추진한다.  도는 원산도 자연휴양림을 바닷가와 연접한 얕은 구릉지에 조성해 숲과 바다를 동시에 조망할 수 있고, 사회적 교통약자도 이용에 불편함이 없도록 할 예정이다.  이상춘 도 산림자원과장은 ""코로나19로 스트레스를 산림휴양시설 이용으로 신체적 면역력 증가와 심리안정, 우울증 및 불안감 해소 등에 도움을 준다""며 ""다양한 산림휴양수요에 대응해 지속적으로 확충해 보다 많은 국민이 질 높은 산림복지 서비스를 받을 수 있도록 노력하겠다""고 말했다.  한편 공립자연휴양림은 사회적 약자를 배려해 우선예약 객실을 별도로 운영한다.  우선 예약 객실은 일반 예약과 달리 별도 예약기간으로 운영, 해당 휴양림에 문의하면 된다."
65,"한밭대 창의융합학과, 여성 대학원생 연구지원사업 선정","한밭대학교는 창의융합학과 석사과정 노은경씨가 한국여성과학기술인지원센터(WISET)에서 지원하는 '여대학원생 공학연구팀제 지원사업' 일반과정 연구팀에 선정됐다.  이 사업은 공학을 전공으로 하는 여자 대학원생의 리더십 함양과 우수 연구개발 인력양성을 목표로 한다. 올해는 전국에서 일반과정 30팀과 심화과정 70팀을 선발했다.  노은경씨는 같은 과 학부생인 심은선(4학년)ㆍ이송(3학년) 학생과 함께 선정됐다. 앞으로 건축, 금속ㆍ소재, 전기ㆍ전자ㆍ반도체, 화학공학 등 9가지 공학 분야의 전반적인 연구 주제를 다루게 된다.  연구팀의 연구주제는 '웨어러블 전자제품을 위한 강유전체 활용 융합형 반도체 메모리'로, 중ㆍ고등학생들과 팀을 이뤄 오는 4~10월까지 7개월 동안 공학연구 프로젝트를 수행할 계획이다."
66,논산시 잔류 폐농약병 안전하게 수거합니다,"충남 논산시가 농약으로 인한 환경오염과 안전사고를 예방하기 위해 2021년 잔류폐농약 수거처리사업을 추진, 농약병수거함 보급에 나선다.  시는 오는 4월 15개 읍ㆍ면ㆍ동을 대상으로 수거함 보급 수요조사를 실시하고, 6월부터 순차적으로 신청한 마을회관 인근에 농약병수거함 50개를 설치할 예정이다.  주민들이 지정된 수거함으로 폐농약병을 배출하도록 철저히 홍보,안내하고, 농번기 전후 집중 수거기간을 운영해 사업의 효율성을 제고할 계획이다.  배출된 폐농약병,봉투는 마을 이장의 책임 하에 관리되며, 종류에 따라 면사무소 또는 한국환경공단에서 수거, 보상금을 산정,지급한 뒤 환경자원화센터로 옮겨져 소각 처리된다.  시는 수거함에 방지턱을 설치해 폐농약이 유출되는 것을 막는 것은 물론 잠금장치를 이중으로 구축해 관리자 외의 접근을 철저히 차단하는 등 지속적인 안전확보와 유지관리에도 만전을 기울인다는 방침이다.  시 관계자는 “토양으로 무단 폐기되는 잔류농약은 환경오염을 일으키는 심각한 위험요소”라며 “적재적소에 수거함을 설치하고 이용 홍보 및 관리에 최선을 다해 농약사고 피해로부터 안전한 클린 농촌환경을 만들겠다”고 말했다."
67,청주 직지초 성희롱·성폭력 예방교육,"충북 청주 직지초는 25일 전문강사를 초빙해 교직원을 대상으로 성희롱ㆍ성폭력 예방교육을 실시했다.  학교에서의 건전한 성의식 함양과 성문화 풍토 조성을 위해 마련된 이번 교육은 성혜원 아인 성ㆍ인권 연구소 소장을 초빙해 이뤄졌다.  성 소장은 학교는 구성원들이 학생과 교직원으로 이원화돼 있어 다른 기관들에 비해 성관련 문제 사안이 다양하게 발생할 수 있음을 지적하고 학교에서의 성희롱, 성폭력 발생을 예방하기 위해서는 적극적이고 반복적인 교육이 중요함을 강조했다.  또 성관련 문제가 학교에서 발생했을 때는 이를 인지한 즉시 매뉴얼 절차에 따라 학교에서 대처해야 함을 강조하고 이 과정에서 가장 중요한 것은 가해자와 피해자에 대한 비밀을 지켜주면서 2차 피해가 발생하지 않도록 올바른 상담기법에 대한 교육도 제공했다."
68,"맹정호 서산시장, 가로림만 '해양정원 꿈'은 이루어진다","충남 서산시가 오는 6월 가로림만 해양정원 조성사업의 예비타당성조사 결과 발표를 앞두고 범 시민 관심을 당부하며 결과를 예의 주시하고 있다.  시에 따르면 지난해 코로나19로 예타가 잠시 중단됐다가 재개돼 가로림만을 자연과 사람, 바다와 생명이 공존하는 해양생태 힐링 공간으로 조성한다는 의지를 25일 재천명 했다.  가로림만 해양정원은 세계 5대 갯벌이자 국내 최초 최대 해양생물보호구역이다.  예타가 통과되면 159.85㎢ 규모에 사업비 2448억원을 투입해 가로림만 해양정원센터, 점박이물범 전시홍보관, 해양문화예술 섬, 가로림만 생태학교, 식도락 거리 등이 들어서게 된다.  시는 가로림만 해양정원이 조성되면 매년 400만 명의 생태관광객들이 서산시와 가로림만을 찾을 것으로 내다보고 있다.  맹 시장은 24일 자신의 SNS를 통해 '가로림만해양정원 예타통과 기원 챌린지'를 추진하고 범시민의 참여와 관심을 부탁했다.  맹정호 서산시장은 가로림만 해양정원에 관한 대국민 홍보와 당위성 피력에 총력을 기울이고 나섰다.  맹 시장은 ""가로림만 해양정원은 현재 비용대비 편익(B/C)을 조세재정연구원이 조사 중""이라며 ""해양정원 조성의 필요성 및 사업 취지에 대한 홍보 등 적극적인 대응이 필요하다""고 밝혔다.  가로림만 해양정원 조성사업은 맹정호 서산시장을 비롯한 양승조 충남도지사, 가세로 태안군수 등의 핵심공약사항으로 충남도민의 염원과도 같다.  시는 지난해 7월 충남도민들과 가로림만 해양정원 결의대회를 열고 예타 촉구 공동건의문을 채택하는 등 노력을 쏟고 있다.  11월은 정책 포럼 및 국회 정책토론회도 개최해 그 당위성을 피력했으며 올해 3월에는 EBS 펭TV와 연계해 가로림만을 홍보하는 등 적극 대응에 나서고 있다.  현재 가로림만 해양정원 예타결과는 오는 6월 말 마무리 될 예정이다.  맹정호 시장은 24일 열린 간부회의에서""가로림만 해양정원 조성을 위해 공무원들 먼저 관심을 갖고 적극적으로 대응해나가야 한다.""라고 당부했다."
69,"예산군, 응봉면 주령리 회전교차로 설치공사 착공","충남 예산군은 지난 3월 8일 지방도619호선과 예산일반산업단지 진입도로를 연결하는 응봉면 주령리 회전교차로 설치공사에 착공했다.  주령사거리 교차로는 자동차 과속과 특히 대형차량 통행이 많아 사고 위험성이 높은 곳이며, 군은 도비 2억5000만원, 군비 2억5000만원을 투입해 이달 초부터 본격적인 공사에 들어갔다.  주령교차로는 도로구조상 지방도와 예산산업단지 진입도로가 교차하는 곳으로 대형차량 통행이 많고 과속 등에 의한 교통위험이 큰 곳으로 교차로 시설 필요성이 꾸준히 제기돼 왔으며, 이번 사업비 투입을 통해 회전교차로를 설치하게 됐다.  군은 회전교차로 설치가 완공되면 도로환경이 개선돼 교통사고 예방은 물론 원활한 교통흐름으로 지역주민과 이용객들의 불편이 크게 해소될 것으로 전망하고 있다.  군 관계자는 ""응봉면 주령리 회전교차로 설치공사가 마무리되면 도로여건이 크게 개선돼 교통위험이 줄어들 것으로 기대된다""고 말했다."
70,가스안전공사 임해종 사장 가스보일러 제조시설 현장점검 실시,"한국가스안전공사는 25일 임해종 사장이 충남 천안시 동남구에 위치한 가스보일러 제조시설 한국미우라공업㈜를 방문, 사업장 전반에 걸쳐 가스ㆍ산업안전 점검을 실시했다고 밝혔다.  이번 현장점검은 가스보일러 제조시설과 사업장의 가스ㆍ산업 안전진단 차원에서 이뤄졌으며 CO중독사고에 대한 경각심을 공유하고 적극적인 홍보를 실시해 가스안전사고 예방에 만전을 기하기 위해 추진됐다.  가스사고 예방을 위해 직접 현장 확인에 나선 임 사장은 보일러 제조 및 검사공정 과정을 점검하고 특히 가스보일러 사고는 다른 사고에 비해 인명피해 위험이 높은 만큼 생산 및 검사 공정에 소홀함이 없는지 꼼꼼히 살펴보고 사고 발생 시 비상 대응 매뉴얼도 확인했다."
71,천안시 월평균 가구 소득 200만~300만원 비율 19.8%로 가장 높아,"충남 천안시 고소득 가구 비율이 충남도 평균에 비해 높고 소비ㆍ지출도 타 지역에 비해 상대적으로 높은 수준으로 나타났다.  25일 천안시와 충남 사회지표 보고서에 따르면 2020년 천안지역 월평균 가구 소득은 200만~300만원 비율이 19.8%로 가장 높고 월평균 소비ㆍ지출액은 100만~200만원 24.6%로 조사됐다.  월평균 소득의 구간별 비중은 50만원 미만은 6.0%, 50만~100만원 12.2%, 100만~200만원 14.6%, 200만~300만원 19.8%, 300만~400만원 17%, 400만~500만원 11.9%, 500만~600만원 7.1%, 600만~700만원 4.7%, 700만~800만원 3.4%, 800만원 이상 3.2%로 분석됐다.  월평균 소비ㆍ지출 비중은 50만원 미만은 5.9%, 50만~100만원 16.1%, 100만~200만원 24.6%, 200만~300만원 22.4%, 300만~400만원 15.9%, 400만~500만원 9.3%, 500만~600만원 3.0%, 600만~700만원 1.4%, 700만~800만원 0.8%, 800만원 이상 0.5%를 기록했다.  시는 특히 가구당 월평균 소득이 50만원 미만인 비율이 6.0%로 계룡시에 이어 두번째로 낮고 50만원 미만 소비ㆍ지출 비율도 5.9%로 충남 평균 16.7%보나 크게 낮은 수치를 보였다.  가구당 부채 여부 및 이유 비중은 우선 부채 여부에 대해 있다가 47.7%, 없다가 52.3%를 응답했으며 부채 이유에 대해서는 △주택 임차 및 구입 55.9% △사업 및 영농자금 19.6% △교육비ㆍ의료비를 제외한 기타 생활비 14.2% △재테크 3.9% △교육비 2.6% △의료비 1.0%△기타 2.9%순으로 나타났다.  부채를 가지고 있는 가구의 비율은 충남 평균 34.4% 보다 13.3%p, 주택 임차 및 구매도 충남도 평균 42.6% 보다 13.3%p 각각 높은 비율을 차지했다.  반면 사업 및 영농자금 비중은 충남도 평균 30.3% 보다 10.7%p 낮았으며 재테크 투자는 0.3%p, 교육비는 0.9%p, 의료비 2.0%p 낮게 분석됐다."
72,충북대 재직자 국비무료 교육생 모집,"충북대 공동훈련센터가 오는 30일까지 '분쟁사례로 알아본 특허의 이해' 재직자 국비무료 교육생을 모집한다.  이번 교육은 4차 산업혁명 시대에 지식과 정보가 핵심가치로 부상함에 따라 융ㆍ복합을 통해 나타날 새로운 매체, 기술 분야에 대한 중요성을 인지하고, 재직자의 직무능력 향상을 위해 마련됐다.  교육은 4월 1일부터 2일까지 진행된다.  이번 교육은 중소기업 기술력 향상 및 경쟁력 제고하고자 지역중심의 산업별 현장맞춤형 실무 교육으로 구성됐으며 교육내용은 △지식 재산 거래를 위한 전략수립 및 정보검색 방법을 습득 △국ㆍ내외 기업 경쟁사간 지식재산권 분쟁사례 소개 △선행기술조사 및 응용특허출원을 통한 공격적 특허 획득과 특허 방어 전략 훈련 △특허 분석 프로그램 활용 방법 훈련 등이다."
73,'2021 조치원봄꽃축제' 홈페이지서 먼저 만난다,"세종시 조치원읍이 지난 22일 조치원봄꽃축제 홈페이지를 정식 오픈하고 '2021 조치원봄꽃축제'의 시작을 알렸다.  이번 축제는 '우리동네 여기저기 꽃피었네'를 주제로 오는 4월 1~11일 온ㆍ오프라인으로 열린다.  특히 코로나19 확산 방지를 위해 사전예약제로 진행되는 오프라인 행사로는 조치원 내 도시재생공간을 포함한 12개의 다양한 공간에서 총 28개의 프로그램이 준비됐다.  세부 프로그램은 △꽃을 활용해 작품을 만들어보는 '봄꽃공방' △꽃을 주제로 그림을 그려보는 '봄꽃화방' △어쿠스틱밴드ㆍ마술ㆍ버블쇼 등 다양한 장르의 '봄꽃콘서트'가 준비돼있다.  또 △사연에 따라 1인을 위한 독립영화를 직접 큐레이팅해주는 '봄꽃영화(花)제'도 대표 프로그램 중 하나다.  오프라인 프로그램은 25일부터 사전신청을 받고, 프로그램 당 최대 참여인원을 10인으로 제한한다.  모든 행사 공간은 프로그램 전후 전문방역업체를 통해 철저히 방역한다. 참석자는 발열체크, 손 소독 및 방문자명부를 작성 후 행사에 참여하게 된다.  온라인 이벤트는 홈페이지를 통해 장소와 시간에 구애받지 않고 24시간 참여할 수 있다.  가장 대표적인 이벤트는 조치원의 지역문예지 '백수문학'과 연계해 펼쳐지는 '봄꽃필사챌린지'로, 문인들의 작품 중 봄꽃과 관련된 시(詩) 10선을 매일 따라 써보는 프로그램이다.  추첨을 통해 선정된 참가자들에게는 세종소상공인협동조합에서 만든 조치원 수제 복숭아청이 선물로 제공된다.  이외에도 온라인에서는 매일 5명을 추첨해 꽃다발을 선물하는 '봄꽃선물' 이벤트, 4월 생일자에게 전달하는 봄꽃케이크 등 전 국민을 대상으로 하는 다양한 이벤트가 전개된다.  조치원봄꽃축제의 세부 프로그램 안내와 참여를 위한 신청ㆍ접수는 홈페이지를 통해 가능하다.  임재공 조치원읍장은 ""올해 봄꽃 관련 축제의 첫 문을 여는 만큼 방역 수칙을 철저하게 준수한 가운데 안전한 축제가 될 수 있도록 노력할 것""이라며 ""온라인으로도 지친 시민들에게 위로와 감동을 줄 수 있는 축제를 준비하는데 만전을 다하겠다""고 말했다."
74,"'미스트롯2' 김다현, 아버지 김봉곤 반대에도 미용실행 '머리 싹둑'",가수 김다현이 미용실을 방문했다.  25일 방송된 TV조선 ‘미스트롯2 토크콘서트’에서는 ‘미’를 차지한 김다현의 일상이 전해졌다.  이날 김다현은 ‘미’ 트로피를 갖고 고향으로 금의환향했다. 김다현 언니들은 동생을 품에 안고 축하 인사를 건넸다.  그러면서 밥을 먹던 중 김다현은 “경연 준비를 하느라 바빠서 미용실을 못 갔다”고 입을 열었다. 이에 청학동 훈장 아버지 김봉곤은 “머리를 자른다는 거냐”고 깜짝 놀라는 모습을 보였다.  김다현은 “머리가 기니까 무섭고 머리를 감기가 힘들다”고 토로했다. 이에 김봉곤은 “아버지는 평생 긴 머리를 달고 다닌다”고 반대했지만 김다현은 “아버지는 상투하고 다니지 않느냐”고 맞섰다. 이어 김다현은 “제가 원래 염색도 하고 싶었는데 아버지 때문에 열심히 참았다”고 말해 김봉곤을 갈등하게 했다.  결국 김다현은 두 언니들과 미용실로 향했다. 머리를 자른 김다현은 “예쁘다”라며 미소를 숨기지 못했다.
75,"태안군, 공공미술프로젝트 '우리동네 미술'사업 순풍","충남 태안군은 25일 태안 공공미술프로젝트 '우리동네 미술' 사업이 군민들의 큰 관심을 끌고 있다고 밝혔다.  이날 군에 따르면 문화체육관광부와 충남도가 주최하고 태안군이 주관하는 '우리동네 미술'은 지역 예술가와 주민들이 직접 참여 스토리를 반영한 공공미술을 설치하는 사업이다.  우리동네 미술 사업으로 '주 조형물''섬 갤러리''가로수 전신주 꾸미기'가 진행되고 있으며 다음 달 말 최종 완공될 예정이다.  우선군청오거리 회전교차로 중앙교통섬에 설치되고 있는 주 조형물은 지역 대표 수산물인 '꽃게'와 태안의 미래 백년을 순항하기 위한 '돛'을 모티브로 주탑이 디자인됐으며 '신해양도시 태안'으로 힘차게 날아오르는 비상의 의지를 담은 갈매기와 동심을 나타냄과 동시에 화합과 치유를 상징하는 '종이배'등의 상징물이 더해질 계획이다.  이와 함께 군청오거리 회전교차로 인근 교통섬에는 8개 읍면의 학생과 주민들이 직접 만든 작품을 타일에 실사한 후 바닥에 깔아 '섬 갤러리'를 만들 예정으로, 조개껍질 모양의 의자도 함께 설치해 군민들의 휴식공간으로 조성한다는 방침이다.  태안읍 동백로 남면사거리에서 버스터미널 사거리 약 2km 구간에 태안의 풍부한 관광자원, 역사자원, 문화자원을 모티브로 한 각종 회화, 공예, 서예, 디자인 작품을 만들어 가로수와 전신주를 꾸미고 있다.  군 관계자는 ""주민참여형 공공미술프로그램 '우리동네 미술'사업을 통해 군민들께 예술 문화를 향유할 수 있는 기회를 드리고 코로나19로 큰 어려움을 겪고 있는 지역 예술인에게도 힘이 될 것으로 기대한다""라고 말했다."
76,"당진시, 백신면역을 위한 생활 속 방역수칙 안내","충남 당진시는 이번주부터 요양병원의 만 65세 이상 연령층을 대상으로 예방접종이 시행하고 있다고 25일 밝혔다.  정부의 2분기 시행계획에 따라 점차 예방접종 대상이 확대될 예정이지만 일일 평균 코로나19 확진자 수는 1주일간 400명대로 감소하지 않는 추세다.  이에 시는 정부 방침에 따라 코로나19 확진자 수의 정체국면이 확산세로 전환되지 않고 감소세로 나타날 수 있도록 방역수칙을 준수 및 감염에 취약한 환경에 주의해야함을 당부했다.  특히 전국적으로 날씨가 따뜻해지면서 각종 모임과 나들이를 하는 시민들이 늘어나 일상생활 속 감염을 통한 유행에 유의할 것을 당부했다.  시에 따르면 예방접종 이후 충분한 집단면역(백신면역)이 형성되기 위해서는 지인ㆍ가족 간 마스크 착용 대화 및 올바른 손 씻기는 필수며, 다중이용시설의 경우 주기적으로 창문을 열어 환기시키고 에어컨이나 히터의 사용을 자제해야 한다.  또 발열, 인후통 등의 증상 발현 시에는 당진시보건소 선별진료소를 방문해 검사받고, 검사결과가 음성으로 나올 때까지 자가 격리해야 한다.  시 감염병관리과 박윤희 팀장은 ""올해 11월 집단면역 형성을 목표로 국민의 85%가 백신접종을 하더라도 생활 속 방역수칙이 병행되지 않는다면 코로나19는 종식되기 어려우니 모두 동참해 달라""고 전했다."
77,"더드림도시농사꾼들협동조합 , 회인면행정복지센터에 라면 기탁","더드림도시농사꾼들협동조합은 지난 24일 회인면 행정복지센터를 방문해 관내 코로나19로 어려움을 겪고 있는 이웃들에게 전달해 달라며 라면 100박스를 기탁했다.  김경회 대표는""코로나19의 장기화로 어려움을 겪고 있는 주변 이웃들에게 작지만 보탬이 되길 바란다""고 말했다.  이날 기탁 받은 라면은 충북 사회복지공동모금회를 통해 관내 코로나19 등으로 어려움을 겪고 있는 저소득층 100가구에 전달될 예정이다.  한편 김경회 대표는 2016년 더드림도시농사꾼들협동조합을 설립해 농업 활성화를 위해 힘쓰고 있으며, 2017년 회인면으로 귀농해 대추 2000평을 경작하고 있다."
78,공주 '갑사 대웅전' 보물 지정…건축사적 가치 커,"충남 공주시는 충남을 대표하는 고찰 갑사의 주불전인 갑사 대웅전이 보물 2120호로 지정됐다고 25일 밝혔다.  이번에 문화재청은 충청남도 유형문화재인 '공주 갑사 대웅전'을 경북 의성 '대곡사 범종루', 전남 순천 '팔마비'와 함께 국가지정문화재 보물로 지정했다.  갑사 대웅전은 임진왜란 직후에 중건돼 여러 차례 중수를 거치면서 현재까지 이어져 온 불전으로 그 형식을 대체로 유지해온 것으로 17세기 건축으로서 갑사 대웅전은 정면이 5칸이면서 맞배지붕을 한 전환기 건축의 특징을 지닌 드문 사례로 남아 있으며, 이는 조선 후기의 건축적 경향을 제안하고 있다는 점에서 건축사적 가치가 높게 평가된다.  또 연혁과 유래를 알 수 있는 각종 기록과 유물이 잘 남아있고, 평면구성과 공포의 구성수법, 상부 가구와 닫집 등을 비교적 잘 간직하고 있는 등 보물로 지정될 만한 가치가 크다고 밝혔다.  한편 시는 지난해 갑사 대웅전의 소조석가여래삼존좌상ㆍ사보살입상 및 복장유물(보물 제2076호)과 복장전적(보물 제2077)이 보물로 지정된데 이어 건축물인 갑사 대웅전이 보물로 지정되면서 보물 24건을 비롯해 총 48건의 국가지정문화재를 보유하게 됐다."
79,"괴산군, 봄철 산림 내 불법행위 특별단속","충북 괴산군이 오는 4월 1일부터 5월 31일까지 산림 내에서 발생할 수 있는 여러 불법행위를 예방하기 위해 '봄철 산림 불법행위 특별단속'을 실시한다.  매년 산나물과 산약초에 대한 관심이 집중되는 봄철에는 상춘객,등산객 등 입산자 증가로 산림 내 임산물 불법 굴취ㆍ채취 행위가 성행하곤 한다.  군은 산림녹지과 직원들로 구성된 단속반을 편성해 산나물, 산약초, 희귀식물, 토석 등 임산물과 멸종위기종, 관상식물, 소나무 등 입목을 불법으로 굴취ㆍ채취하거나 훼손하는 행위를 철저히 단속한다는 계획이다.  또 입산통제구역의 무단 입산, 산불관련 행위금지사항 위반, 소나무류 불법 이동 및 반출, 백두대간보호지역 등 산림보호지역에서의 위반행위 등도 집중 단속할 예정이다.  군은 단속을 통해 위법사항이 적발될 경우 산지관리법, 산림보호법, 산림자원의 조성 및 관리에 관한 법률, 소나무재선충병 방제특별법, 백두대간 보호에 관한 법률 등 관련 법에 따라 엄중 처벌한다는 방침이다."
80,충북여성재단 '풀뿌리 여성 소모임' 사업 공모,"충북여성재단은 지역의 성평등 문화 확산 및 여성 활동가 발굴과 역량 강화를 위해 '충북 풀뿌리 여성 소모임' 지원 사업을 공모한다고 25일 밝혔다.  올해 '충북 젠더 네트워크 구축 및 활성화 지원 사업'의 일환인 이 사업은 지역의 여성들이 다양한 유기적 활동과 지역의 공공문제를 해결할 때 성인지적 관점을 가지고 협력 체계를 구축토록 하기 위해 마련됐다.  충북지역의 주요 정책 참여 인프라를 확대하고 지역의 여성 활동가를 양성하기 위한 이 사업을 재단은 지난 2018년부터 진행하고 있다.  충북에서 활동 중이거나 활동을 계획하고 있는 여성 소모임이면서 여성이 대표이고 여성 활동가가 3인 이상이면 신청 가능하다.  남성 활동가도 함께 활동할 수 있다.  공모 분야는 '여성인재 양성 사업', '일ㆍ생활 균형 가치 실현', '여성 권익 증진 및 양성평등 문화 확산 사업' 등이다.  신청은 오는 4월 12일까지 접수하고 선정된 소모임에는 300만원 이내의 지원금과 교육 및 컨설팅이 지원된다.  더 자세한 내용은 재단 홈페이지에서 확인할 수 있다."
81,"청주시, 선수단에 행정 조치 검토중","충북 청주시가 집단감염이 발생한 SK호크스 선수단의 역학조사 과정에서 방역 수칙 위반 사실을 확인하고 행정조치를 검토하고 있다.  25일 청주시에 따르면 SK호크스 선수단은 지난 18일 흥덕구 지역의 한 음식점과 당구장, 주점 등에서 7~13명 단위로 모임을 가져 방역 수칙을 위반했다.  또 증상 발현 후에도 즉시 검사를 받지 않는 등 안이하게 대응한 것으로 알려졌다.  시는 감염병 관리법에 따라 해당 사업장과 SK호크스 선수단을 상대로 고발 및 과태료 부과, 구상권 청구 등 행정조치를 검토하고 있다."
82,"이상천 시장, 수해피해 현장 '방문'","이상천 충북 제천시장은 지난 24일 작년 수해로 피해를 본 명지동 등 3곳의 영농 불편 대상지를 방문해 마을 주민들과 대화를 갖고 관련부서에 대책방안을 강구토록 지시했다.  각 수해 현장 주민들은 명지동 농로 파손 미 복구, 금성면 사곡리 소교량 유실, 흑석동 배수로 파손 및 농로유실 등으로 영농 철을 앞두고 농경지 진입에 불편이 있다고 건의했다.  시는 건의사항이 요구된 지역에 대해 영농기에 지장이 없도록 조치를 취하고 4월 영농기 시작 전까지 시급한 민원사항에 대해 긴급복구를 할 계획이다.  이상천 시장은 “방문한 현장 외에도 작년 수해피해를 입은 지역은 유사한 불편을 겪고 있을 것으로 판단 된다”며 “수시로 농민의 애로사항을 확인하고 복구사업을 적기 추진해 농민들이 불편을 겪지 않도록 만전을 기하라”고 당부했다.  시의 지난해 수해피해 복구사업은 429건에 1446억원이다."
83,"충북대, 지역 청년들 직업 찾아주기 나서","충북대학교가 지역 청년들의 일자리 찾아주기에 나서고 있다.  이 학교 대학일자리센터는 25일 청주시의 청년센터 '청년뜨락5959', 충북여성인력개발센터의 '청춘잡담'과 각각 청년 일자리 사업 상호 협력을 위한 업무 협약을 했다.  협약을 통해 센터는 청년뜨락5959ㆍ청춘잡담과 △지역 청년고용 정책 개발 관련 공동 연구 및 활동에 대한 정보 교류 △청년인재 맞춤형 일자리 발굴 업무 협력 △고용위기 대응 취업연계 교육 프로그램 개발 및 시행 관련 업무 협력 △청년고용 창출을 위한 워크숍, 세미나, 심포지엄, 교류회 등의 공동 개최 △기타 양 기관 간 공동협력 사업 발굴 및 추진 등에 협력하기로 했다.  지난 2019년 5월 9일 개소한 청년뜨락5959는 충북시민재단이 수탁 운영하며 청주시 청년들에게 다양한 지원을 하고 있다.  충북도와 행정안전부의 지원을 받아 같은 해 10월 25일 문을 연 청춘잡담은 청년여성들을 위한 다양한 취ㆍ창업 프로그램과 문화소통 프로그램을 기획ㆍ진행하고 있는, 지역 청년여성의 복합문화공간이다."
84,중기 스케일업에 2700억원 지원,"중소벤처기업부는 성장잠재력이 큰 혁신 중소기업의 스케일업에 필요한 대규모 자금 지원을 위해 25일부터 다음 달 14일까지 ‘2021년 1차 스케일업 금융’ 사업에 참여할 기업을 모집한다.  이러한 ‘스케일업 금융’은 성장잠재력은 있으나 자체 신용으로 회사채 발행이 어려운 중소기업이 직접 금융시장을 통해 자금을 조달할 수 있도록 지원하는 사업이다.  중기부는 ‘2019년부터 2020년까지 2년간 스케일업 금융을 통해 혁신성장 잠재력을 보유한 207개의 중소기업을 선정해 업체당 평균 34억원의 회사채 발행을 통해 7042억원의 회사채 발행을 지원했다.  올해 스케일업 금융은 디지털 뉴딜, 그린 뉴딜, 지역균형 뉴딜의 촉진을 위해 혁신성장 분야(디지털 뉴딜, 그린 뉴딜, 지역주력산업 등) 유망 중소기업을 대상으로 대규모 성장자금 지원을 통해 지속 가능한 일자리를 창출하고 4차 산업혁명의 선도적인 역할을 할 수 있도록 2700억원 규모를 투입해 집중 지원할 계획이다.  이번 스케일업 금융을 지원받는 중소기업은 회사채 발행시장에서 신뢰를 축적해 향후 자력으로 회사채를 발행할 수 있는 능력을 배양할 수 있고 스케일업 금융 지원기업 중 이미 외부 투자를 유치한 기업은 추가적인 자금을 회사채로 조달함으로써 지분투자(Equity Financing)와 함께 부채성 자금(Debt Financing)을 보완적으로 활용해 지속적인 성장자금 마련과 균형있는 재원 조달에 도움을 받을 수 있을 것으로 기대된다."
